"text","class"
"Tofita ve Turkcell Reklamlarindan Hazal Kaya ?? minnak kuzumun tatliligina bakin yerim ki ? HazalKaya110 #HazalKaya", "notr"
"Turkcell m.h. aradim tam 14 dk da 3 kisiyle konustum sonuc: sonuc olarak bi isi halledemediler turkcell bitiksin ?", "olumsuz"
"Ensar sponsoru Turkcell'in 2016 k?ri yuzde 27 dustu cumhuriyetgzt", "olumsuz"
"Turkcell 2016 Yili Karini Acikladi -", "notr"
"her titremede sen sanip umutlanirken sonucunda turkcell cikmasi sorunsali", "olumsuz"
"Ya bu turkcell egitilmezdir. Fizy var diye tarifemi degistirdim fizyden tekrar ucret istiyor. Eee o zaman fizy var deme? #turkcellpismanlik", "olumsuz"
"VodafoneDestek  vodafone 607060447 nolu kaydi ne zaman cozeceksiniz. Turkcell e gectim halen sizde aktif gorunuyormusum.", "notr"
"TurkcellHizmet Turkcell TV uygulamasi neden iphone plus destekli degil acaba?", "olumsuz"
"Turkcell asqw bana 2 gb hediye vercek ins", "olumlu"
"Turkcell Superonline En Az Lise Mezunu cok Sayida Personel Aliyor", "olumlu"
"TURKCELL uCRETS?Z 1 GB ?NTERNET", "olumlu"
"Turkcell ve Yandexn Google'a rakip olabilecek  yerli bir arama motoru kuruyormus kendimizi yirtsakta google kullanicaz", "olumsuz"
"Bana mi aferin yoksa ona mi koynumdaki hain yilana mi ? ( Turkcell Global Bilgi in istanbul Turkiye)", "notr"
"Olanzapinn Turkcell TV+ hizmetinizde yasadiginiz sorunu DM'den detayli olarak iletir misiniz?", "notr"
"TurkcellHizmet Turkcell hesabima girmek istiyorum ama telefonuma sifre gonderiyor ve sifreyi alamadigimdan giremiyorum. Acil yardim", "notr"
"Turkcell enerji sirketi kuruyor -", "notr"
"Turkcell nabiyosun amk?", "olumsuz"
"27Cerkez shiftdeletenet Turkcell  cep telefonu magazalarinda. il/semt neresi? Yakin bayi adresi bildirelim.", "notr"
"otoayi deckardben sahenk icin sektorde turkcell yada turk telekomu alacak diye acayip bir dedikodu var.", "olumsuz"
"TURKCELL YAVSAGi KAAN DiYE TELEFON uRETMiS..YA SATiRi ASAGi ALAMiYOSUN YA SEN ANCA HAK YE MiLLETi SOY SEREFSiZ.. #EveticinBirNedenYaz", "olumsuz"
"Genc turkcell bi harika ya ??CANiM KENDiM diyerekten unutmamislar bizi ??", "olumlu"
"insanlarin sabirsizliktan birbirini oldurdugu bir dunyada daha hizli internet icin turkcell", "olumlu"
"sosyo_lokum aytackara Tivi Bu Turkcell Tv D-Smart gibi yerlerde var Fox kanallari Baska nerde var bilmiyom.", "notr"
"Teknoloji asiklari mobil teknolojilerle BOSiS Turkcell iletisim Merkezlerinde bulusuyor. Sevgililer Gununuz...", "notr"
"TurkcellTVPlus TURKCELL tv 4K yayinlarini izlemek icin sizi aradim 22 kisiyle gorusmeme ragmen basariya ulasamadik kusura bakmayin", "olumsuz"
"bu ne simdi TALiBAN BENi ELE Mi GEciRiYOR VODAFONE RED DEGiL TURKCELL HEM DE", "notr"
"Turkcell'in net k?rinda buyuk dusus  #gazetesozcu gazetesozcu araciligiyla", "olumsuz"
"turkcell hesabim ugulamasindan salliyoruz bedava interneti kapiyoruz canim turkcell 2gb verdi bana ?", "olumlu"
"oc Turkcell kote asiminda hizi yavaslatiyorum ayagina hep durduruyor. icinde canavar var hep ? ? diye inliyor.", "olumsuz"
"Turkcell 9 Kisiyi Tarkan'in New York Konserine Gonderiyor", "notr"
"Bu sitede surekli sikayet edilen ne Superonline ile ne Turkcell ile ne de Yurtici Kargo ile sorun yasadim. Hepsi t.", "olumlu"
"55 tl'nin 35'ini gecen ay olan paket icin ceken turkcell Allah seni kahretsin", "olumsuz"
"TURKCELL oZEL 4GB BEDAVA iNTERNET(2017 oZEL): YouTube araciligiyla", "olumlu"
"grodrigues1905 ezequiellavezzi VodafoneTR vergi kac TL oluyor Turkcell benden 7 TL aliyor faturali", "notr"
"Vay be. Turkcell plaza tepebasi 2011", "notr"
"Kerem20946138 ben bir ayda on mg intranet paketi aldim bugun sordum turkcell den ogrendim  tiwitir facebook instirgam kontrol edin", "notr"
"konukulas Altyapi ne? Turkcell Superonline'in fiberi mi?", "notr"
"Turkcell Super Kupa penaltilar | Besiktas: 0 - Galatasaray:3. Kupa affetmez musleramin dansi", "notr"
"Neyleyimm 10gb yalnizsam.? 10gb yaninda sevgilide verseydin be Turkcell ??", "olumlu"
"TurkcellHizmet Turkcell tarafindan magdur edildim 1 aydir cayma bedelim odenmiyor. Bu hesabimdan paylasicam magduriyet surecimi", "olumsuz"
"Turkcell patent basvurularinda rekor kirdi!", "olumlu"
"#TCELL Turkcell 4c16'da 335 milyon TL olan piyasa beklentisinin uzerinde 351 milyon TL net kar etti. FAVoK beklenti.", "olumlu"
"AydinSarman TurkcellHizmet ama suc sende vodafone varken turkcell musterisisin", "olumsuz"
"SPK Koc Holding & Turkcell hisselerinde yasanan olagan disi hareketle ilgili 3 kisi hakkinda yaptirim karari almis:", "notr"
"Turkcell online ve offline satis ve servis kanallarinin entegrasyonuna yatirim yapiyor", "olumlu"
"EN15838 Sertifikasi ile Turkcell Global Bilgi hizmet kalitesi 2. defa tescillendi CagriMD", "notr"
"Turkcell enerji sirketi kuruyor: Turkcell'in bagli ortakligi Turktell.  #haber #kiralikask.", "notr"
"Turkcell sevgililer gunumu kutlayacak falan diye korkuyorum..", "notr"
"Turkcell 4.5G defterini gunluk olarak kullaniyorum...", "notr"
"Koc+ve+Turkcell+hisselerinde+yasanan+sert+tombul+sisman+vakasi+mi?  via Businesshtcom", "olumsuz"
"yayinekrani Turkcell TV+ hangi kanal da?", "notr"
"Su turkcell sinirsiz interneti kaldirdigindan beri internet paketi yapamiyorum aslinda fakirlik boyle bisi", "olumsuz"
"kalpdedikleri Kullanim detaylariniza Turkcell Hesabim uzerinden ulasabilirsiniz.", "notr"
"MelissaELa MeLisaELa01 ben sizi hayata bagliyorum Turkcell olarak sende beni ???", "olumlu"
"VodafoneDestek defalarca bildirim yaptik forum doldurduk Artik vodafone tum hemserilerimiz olarak ayrilma karari aldik Turkcell katr olmd", "notr"
"Bircanonline su turkcell isi olsa tasinirdim amk", "notr"
"pedererr turkcell - ligtv - tv8 3unde de var 4 diye hatirliyorum yayinlarin baslamasini", "notr"
"Turkcell Superlig caresiz kaldi. Gelen gumbur gumbur geliyor ! #Besiktas", "olumsuz"
"Guveyda TTDestek telefonda zaten Turkcell'e gecmistim internette de gececegim insallah en kisa zamanda.", "olumlu"
"Koc ve Turkcell hisselerinde yasanan sert dusus sisman vakasi mi?  via Businesshtcom", "olumsuz"
"Turkcell enerji sirketi kuruyor  kazete_ araciligiyla", "notr"
"Turkcell'i oldugum icin Sema'ya odemeli atip Nursine beni aramasini soyle demem ve Nursinin annesinden geri donmesi desem?sjskslsksksnsksn", "olumsuz"
"TurkcellHizmet Turkcell'de ozel musteriye alip cagri merkezi hizmeti vermiyor benim faturami her ay da kesip gonderin ARMANiZA GEREK YOK", "olumsuz"
"UZMAN MiMAR/ iNSAAT MuHENDiSi - Turkcell iletisim Hizmetleri A.S. [istanbul(Asya) - 09.02.2017]", "notr"
"Turkcell TurkcellHizmet Turkcell de artik cizgisinden sasmis. Sadece reklam ve fiyaskodan olusan bir sirket cikmis ortaya. Yazik.", "olumsuz"
"TurkcellTVPlus bursa osmangazi de arizadan dolayi Turkcell tv calismiyor. sizden memnunuz ese dosta tavsiye ediyoruz ama tv izleyemez olduk", "olumsuz"
"Turkcell Superonline Turk Telekom'dan serefsiz cikti iyi mi? Muhattap yok! superonlinetr internet hizi diye bisey yok 10 gundur surunuyor", "olumsuz"
"Mobil dunyanin en prestijli odulu insani calismalarindan dolayi Turkcell'e geldi", "olumlu"
"Turkcell'de Yazilim Muhendisi maasi hakkinda bilginiz varmi? KariyerSor'dan ogren...  #sirket #kariyer #meslek", "notr"
"Haftasonu mesaisi ? ( Turkcell Global Bilgi in istanbul Turkiye w/ nazko7)", "notr"
"Eeeh...Sponsoru da dikkatli sececeksin Ensar sponsoru Turkcell'in 2016 k?ri yuzde 27 dustu cumhuriyetgzt", "olumsuz"
"Yine ben merhabayin ?? ( Turkcell Global Bilgi in istanbul Turkiye w/ nazko7)", "notr"
"Yine colugumun cocugumun riskini turkcell e yatirdim allah affetsin asddfad", "olumsuz"
"Bir zafernena tarafindan yuklenen bir YouTube videosunu begendim:  Emocan turkcell emocanlar reklami", "olumlu"
"Turkcell emocanlar???", "notr"
"38 tl lik fatura nasil 80tl geliyo agzina siciyim turkcell", "olumsuz"
"#YilinGuzelligi  turkcell superonline denen kopek senin verdigin verecegin internetin amk..degneksiz koyde kopek gezdiriyon basi bos devlet.", "olumsuz"
"Turkcell yine salla kazan yapmis ??", "olumlu"
"ertemsener  turkcell tv kullaniyoruz yayin gidiyor hep siyah ekran ses var goruntu yok bi dikkat edin", "olumsuz"
"superonlinetr Subat 19 dan beri gelip kurulum yapmanizi bekliyorum bir kurulumu 1 haftada yapamadiniz turkcell hattimi bu yuzden iptal ettm", "olumsuz"
"Turkcell' i finansal hedeflerine ulastirmakta emegi gecen biz gerizekalilari gonulden tebrik ediyorum.", "olumsuz"
"Turkcell ayni mesaji abartisiz 7 kez yolladi. Hatti kirip aticam simdi", "olumsuz"
"Guneslimi gun? ( Turkcell GlobalBilgi in Erzurum)", "notr"
"#SRSRoot: TURKCELL TURKCELL T70 (Build: TURKCELL T70_V1.0.0B07) #Android  6.0.1 Now Supported for #Root at", "notr"
"Turkcell fizy kullanan varsa bana bi mensin atabilir mi", "notr"
"Ya senin amacin ne turkcell sencede sapiga baglamadin mi biraz ? Engellenebiliyorsan engelliycem cidden", "olumsuz"
"Turkcell Turkiye Buyukler Atletizm Sampiyonasi", "notr"
"jiraiya_06 sadece Turkcell mi ?", "notr"
"Turkcell ne zaman gonderecen interneti kan dolasimim durdu hadi", "olumsuz"
"Turkcell son 10 yilin rekorunu kirdi!", "olumlu"
"muratkaysoydu Turkcell Hesabim'da yapilacak iyilestirmeden dolayi gun icinde denemenizi rica ederiz.", "notr"
"1akay_ Turkcell bip ya da BBM de guzel ben genelde onlari kullaniyorum", "olumlu"
"Haydi Gel TURKCELL`e 31 Mart'a kadar #Turkcell Faturaliya ceviren yada tasiyan Bireysel Musterilerimiz 12 ay +5 GB.", "notr"
"Bir yandan aliyorsun bir yandan veriyorsun Turkcell. Ne zaman son bulacak bu telsiz kullanim ucreti sacmaligi ?", "olumsuz"
"Yasasin cumartesi ?? ( Turkcell Superonline Anadolu Teknik iletisim in istanbul)", "notr"
"Semocandir Turkcell sim diye birsey buldum onu indirmeye calisiyorum yarim saattir inmesini bekliyorum hahajajah", "olumsuz"
"Turkcell 4.5G kapsamasini denizlere de tasidigini acikladi", "olumlu"
"Kullandigim Turkcell hattiyla Vodafone'da calistigimdan dolayi kendime bile guvenim kalmadi artik.", "olumlu"
"Murat__Erkan SuperYardim turkcell hattim yok bedava gb istemiyorum parasini odedigim neti kullanmak istiyorum", "olumsuz"
"Turkcell 2016 yilinda 1511736000 TL k?r elde ettigini duyurdu.", "olumlu"
"Az once Turkcell aradi ve hayatimdan aylik 4? daha istedi bende olur dedim.Hadi hayirlisi...", "notr"
"Turkcell 2 Bin 300 Personel Alimi Yapacagini Duyurdu", "olumlu"
"Turkcell Yuzlerce Personel Alimi Yapiyor", "olumlu"
"Gencler turkcell olan varsa salla kazan yeniden baslamis duyurulur", "olumlu"
"Turkcell superonline diye bisey cikarmislar yok fiber hizmet yok bilmem ne bir iade yapacaklar insani surunduruyorlar inanmayin reklamlarina", "olumsuz"
"#gundem Turkcell enerji sirketi kuruyor", "notr"
"TOBB ETu Sosyal Tesisler'de Turkcell ile GNcYTNK etkinligi Turkcell Altyapi Operasyonlari Direktoru Sayin Utku Sert.", "notr"
"BesliLikert gecenlerde bir avmdeyken Turkcell bulundugum avm ile ilgili kampanyasini sms atmisti tesaduf olabilecegini dusunmustum:)", "notr"
"myygoddemi  yasasin turkcell superonline", "olumlu"
"erturulbeyy bende bu yuzden bu hatti birakip vodafone a gectim. Turkcell cok hirsiz yaa.", "olumsuz"
"turkcell watsons koton ve simdi de dogan grubu.. boykot listem genisledikce yasamak benim icin zorlasiyor ama OLSUN", "olumsuz"
"Turkcell ve Koc Holding'deki islemlere brut takas uygulamasi ve yasak", "notr"
"gazetesozcu Turkcell TurkcellHizmet thdankara BTKbasin Turkcell veya benzer firmalar da fazla parayi kisa surede geri odemeliler.", "notr"
"BelginMavis  dip ten kimler aldi? Koc turkcell a.s kuruluyor", "notr"
"Askim Turkcell ?", "olumlu"
"Turkcell enerji ticareti sirketi kuracak  MedyaCebimde", "notr"
"Turkcell ile ortaklasa duzenledigimiz etkinligimize hepinizi bekliyoruz! Tarih: 23 Subat 2017 Yer: Osman Turan Kul.", "notr"
"SECURiTY PLATFORMS ADMiN - Turkcell iletisim Hizmetleri A.S. [istanbul(Asya) - 22.02.2017]", "notr"
"Keske turkcell sari puanla bira alabilseydik :))", "notr"
"Akit TV artik Turkcell TV Plus'da!", "notr"
"4.5G uyumlu #Turkcell abonelerine Turkcell Hesabim uygulamasi uzerinden her hafta hediye kazanma sansi!", "olumlu"
"eve internet baglattigim icin 1 haftalik 4gb net yollayan turkcell diyorum xd", "olumlu"
"Turkcell Superonline'a gecmez olaydik? 10 gundur wifi yok evde. Mobil veriler suyunu cektifaturalara ek ucretler giriyor.", "olumsuz"
"gazetesozcu beter olsun bende turkcell'yim hic memnun degilim  artik hicbir yerde cekmiyor ve cok pahali...", "olumsuz"
"#SporxNBA Turkcell TV+'ta hafta sonu NBA All Star heyecani ? iste TV+'ta haftanin programi...", "notr"
"TURKCELL ViNN' a ne oluyor !!!! Yilbasindan sonra  geceleri 01'den baslayarak genellikle sabaha kadar internet kesiliyor. Programi da yok", "olumsuz"
"#turkcell  cigim  yine #sallakazan kampanyasi yapmis cok seviyorum turkcell'i tabiiki de menfaat icin ????????", "olumlu"
"Yeni Yerli Arama Motoru Yaani Turkcell ve Yandex isbirligiyle Hazirlaniyor", "notr"
"MehmetEminilog2 Konu ile ilgili size en yakin Turkcell magazasindan bilgi alabilirsiniz.", "notr"
"xxrumeysakxx  bu turkcell baya ayrimcilik yapiyor be ne geregi kaldi ozmn salla kazanin.", "olumsuz"
"altinhakan su an dusunuyorum tarifelere bakiyorum. Turkcell cidden hizmette sifir", "olumsuz"
"Alsldkdkmd Kontrol edebilmemiz icin Turkcell iletisim Merkezi'mizin adresini ve GSM numaranizi DM uzerinden yazabilir misiniz?", "notr"
"Turkcell Ceo'sundan esinlenip Kaan diye telefon cikarmis hic soylemiyorsunuz?", "notr"
"Hediyelere bogdu canim turkcell??", "olumlu"
"turkcell zarar dekontu var mi? dsvsdfvdfv", "notr"
"Hani birinden mesaj beklerken Turkcellden mesaj geliyo ya bu sefer Turkcellden bekleyin o kisi mesaj aticak...Saka saka yine Turkcell atiyo", "notr"
"Turkcell faturasiz hat kullanan var mi?", "notr"
"Turkcell istanbul Sehir universitesi ogrencileriyle ...", "notr"
"Bizim icin 14 Subat Vakfikebirde bir turkcell bayisinin adidir sadece. AhmetYildizz14", "notr"
"Turkcell beni neden yoruyosun? Madem cok gunah oyunu sen bozuyosun.", "olumsuz"
"Turkcell Gncytnk ( Osman Turan Kongre Merkezi in Trabzon Turkiye w/ furkansntrk)", "notr"
"TurkcellHizmet faturaya ek cihaz alicam turkcell finansman kredisine nasil basvururum", "notr"
"turkcell 10.000 dk hediye etmis cok makbule gecti tarifemde ki 500 dknin 100unu bile kullanmiyorum 1 ayda ben", "olumsuz"
"9 saattir bolgemizde internet kesik. Turkcell Superonline acziyeti bir kez daha kendini gosteriyor. superonlinetr", "olumsuz"
"KynBilal turkcell hattina sahibim ancak tum twitter halki sagolsun hallettik even so tnhx", "notr"
"Abdussamedhilmi slm hocam hesabinizdan bircok mesaj atilmis bi durum mu var Turkcell ilgili bedava kampanya", "notr"
"Turkcell dogum gunum icin surpriz yapmis bana :):):):)", "olumlu"
"Adam misin turkcell faturayi odemedim diye sms i kapattin al bu kiza nasil cevap yazacagim caiz midir bu soyle", "olumsuz"
"solhaberportali Turkcell onursuz kahpeler  hele bir devran donsun turkcell diye bir kurum birakmayacagiz", "olumsuz"
"MetinAROLAT turkcell?", "notr"
"Sevgili turkcell bana verdigin hediye internet pakedini pakedin bitmesine 3 gun kala haber vermen ne mana!", "olumsuz"
"Hatti #vodafone den #turkcell e tasiyacaz Vodafone cekmiyor  Turkcell e gecis yapamadik daha TurkcellHizmet VodafoneDestek.", "olumlu"
"ozennett telefonu turkcell T 60", "notr"
"Turkcell dort cekiyormus??", "olumsuz"
"Turkcell'liler sallayip kazaniyor sen bizi salliyosun VodafoneTR", "olumlu"
"14 Subattan tek beklentim: Turkcell'in yine 14 saatligine 14GB vermesi #turkcell #14Subat.", "olumlu"
"Aranizda Turkcell Superonline'a gecmeyi dusunen varsa oyle bir hata yapmasin.. Turk Telekom'dan daha les.", "olumsuz"
"cnsbslr ya cansu birak bi ara turkcell ovup vodafona salliyodun simdi vodafone ovup turkcelle salliyon SAHTEKARSiNiZ:d", "notr"
"#insanlardaAradigimozellikler Para araba yat kat sinirsiz turkcell hat ??", "olumlu"
"Turkcell'de Pazarlama Uzmani maasi ne kadar? KariyerSor'dan ogren...  #kariyer #meslek #tavsiye #staj #sirket", "notr"
"Turkcell'in bagli ortakligi Turktell elektrik enerjisi ticareti toptan ve perakende satis alaninda f... -", "notr"
"Turkcell CEO'su Kaan_Terzioglu sinyali vermisti.. ? Turkcell yerli arama motorunu kiminle yapiyor? ?.", "notr"
"UDHB TURKCELL SUPER ONLiNE OLAN iNTERNET HATTiM 6 GUNDUR KESiK 21 YY DA 6 GUN BiTTi iSTANBULDA iNTERNETSiZ KALDiK SABOTAJ Mi VAR NE VAR", "olumsuz"
"Turkcell ve Airspan'dan 5G is birligi ?", "olumlu"
"internetsiz kaldim :( Turkcell nolur bana internet verin ? TcellPlatinum", "notr"
"oncelikle burdan taylanselvii  ve turkcell musteri hizmetlerinin aminakoyim beni uyandirdiginiz icin tsk", "olumsuz"
"Turkcell Turkcell konyada elektrik kesintisine bagli sadece internet hizmetinizi alamadim.bunun anlami nedir?saglayicilariniz mi bozuk.", "olumsuz"
"Turkcell ayip bee. 11+ yildan beridir turkcell kullaniyorum salla kazanin sadece 4.5G kullanicilarina olmasi nedir??", "olumsuz"
"SuperYardim aslinda giris yapma konusundaki sikintim su.Telefon no ve sifremle giris yaptigim takdirde Turkcell tel faturama ucret yansirmi", "notr"
"SonHaberVer srkninci  Bir hafta sonra deniyorum kampanya bitti diyor ?. Turkcell 65 kurusu sms ucretini kapmis oluyor?", "olumsuz"
"Kucukkayaismail Ensar Vakfini destekleyen Turkcell'i biz unutmadik ama sen unutmussun belli. Yakismadi.", "notr"
"Turkcell Global Bilgi Genel Muduru Aynur:Asgari ucret artisi cagri merkezlerini etkiledi", "notr"
"busetuysuz Turkcell Hesabim'a giris yaparak avantajli kampanyalarimizi inceleyebilirsiniz.", "notr"
"TerbiyeliKiz Turkcell farki", "olumlu"
"Turkcell ve Koc Holding hisselerinde sert satislar yasandi", "olumsuz"
"Seni seviyorum turkcell????", "olumlu"
"Turkcellin verdigi 1 gb bitti internete baglanmak icin annemin eve gelmesini bekledim tum gun zalimsin turkcell", "olumsuz"
"doktordin amerikanlarin iphonu ile ruslarin yonettigi turkcell ile ozellestirilen avusturyali petrol ofisinden aldigi yakit ile", "notr"
"mervededi tcell platinum anca bedava havas versin.bi de internet kullanimina sarlayinca fatura iadesi yapmisti Turkcell bi miktar son++", "notr"
"10.000 dakikam var arayacak kimsem yok tsk Turkcell vur yuzume vurrr olmedim henuz", "olumlu"
"Turkcell birgun whatsapp a gecelim derse sasirmicam", "notr"
"Turkcell mi coktu ya?", "olumsuz"
"Mutlu Pazarlar vekile bi turkcell superonline yi sikayet ettik tik yok bide 550 yi 600 yapiyoz besle besle dur. neyse kuslar kumeste yemliim", "olumsuz"
"Apple Watch Series 2 42mm 1459tl (Turkcell sari kutu puani ile)", "notr"
"KomaceroF ozaman sizi 4.5 g ile turkcell e bekliyoruz", "olumlu"
"Turkcell Global Bilgi 22 Subat&#8217;ta St. Regis [&hellip;]", "notr"
"Turkcell Vinn kullanmak pismanliktir. 50 GB sinirsiz aliyorsun 150 Mpbs'den 128 Kbps'ye dusuruyorlar hizi kota dolunca. Ne anlami kaldi ?", "olumsuz"
"meeting ? ( Turkcell  Kucukyali Plaza B Blok (Genel Mudurluk) in istanbul)", "notr"
"turkcell tam bir oc sun", "olumsuz"
"Sonunda vodafonelu olucam turkcell zengin hatti olmuyo", "olumsuz"
"Turkcell'li atletler Belgrad'da sahne aliyor", "notr"
"Geceler baslasin ? ( Turkcell Global Bilgi in istanbul Turkiye)", "notr"
"TURKCELL GLOBAL BiLGi BASARiYA DOYMUYOR - Egede Gundem - Haber - izmir - Ege - Son Dakika - Spor", "olumlu"
"#turkcell gecen ay kapattirdigim ozel ucretli servislerden buay 79tl fatura geliyo turkcellin isortaklari tarafindan dolandiriliyoruz", "olumsuz"
"Anca gonlunuzu rahatlatirsiniz yani. Baska bi sey yapilamaz. Turkcell'in degeriyle en az 5 banka kurulur su an.", "olumlu"
"Son Eurovision temsilcimiz Can Bonomo'nun 2005 yilinda sunuculugunu yaptigi Genc Turkcell Top 10.", "notr"
"An itibariyla 18 yillik turkcell birlikteligim sona erdi. Vodafone nasil olacak gorecegiz.", "olumsuz"
"odemesini sevmedigim ve kaziklandigimi hissettigim en birinci fatura Turkcell faturasi..", "olumsuz"
"TurkcellHizmet turkcell'de ilk defa boyle hata goruyorum ve sirf bu yuzden hattimi degistirebilirim", "olumsuz"
"Turkcell kullanan arkadaslar salla kazan baslamis tekrardanbilmeyen varsa degerlendirsin ?", "olumlu"
"Bana turkcell ici 1000 dk verip anneme 1 gb internet veren turkcell zalimsin..", "olumsuz"
"Turkcell sarkisinda 'oyunbozan ayilardan kurtar bizi muslera' dedikce aklima volkan geliyor", "notr"
"merdumgiris turkcell tv cok dandik degil mi?filmleri 100yillik neredeyse", "olumsuz"
"Turkcell Kaan_Terzioglu buz hokeyi rusya 42-0 Turkiye... Bu alana Turkcell doguda el atarak baslasa mi acaba ?", "notr"
"noteofblack TURKCELL", "notr"
"Turkcell?AKK'nin?kaldirilmasini?destekleyecegini?acikladi  Diyo SuperOnline Fiberde (bizimki) AKK kullanmiyoruz ??", "notr"
"metcihan ben butun boykotlara istikrarli bi sekilde devam ediyorum banane. Ayrica turkcell ayi gibi para kaybetti.", "olumsuz"
"Erzurum'da duzenlenecek olan 2017 Avrupa Genclik Olimpik Kis Festivali'nin sponsoru Turkcell oldu..", "notr"
